,song_id,name_song,artist_id,name_artist,listOfNames2_artists,listOfNames_songs2,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
2592,2592,Am Abend Kommen Die Träume,4,Imca Marina,['Imca Marina'],['Am Abend Kommen Die Träume'],[None],,,,[None],,
3236,3236,Fiësta Nuda,4,Imca Marina,['Imca Marina'],['Fiësta Nuda'],[None],,,,[None],,
3610,3610,Vannacht,4,Imca Marina,['Imca Marina'],['Vannacht'],[None],,,,[None],,
8398,8398,Give Love A Try,3696,Indigo,['Indigo'],['Give Love A Try'],[None],,,,[None],,
4019,4019,Music Machine,1860,Inner Circle,['Inner Circle'],['Music Machine'],[None],,,,[None],,
5421,5421,Steamhammer Sam,2431,Intaferon,['Intaferon'],['Steamhammer Sam'],[None],,,,[None],,
2676,2676,She S A Winner,1268,Intruders,['Intruders'],['She S A Winner'],[None],,,,[None],,
8665,8665,No Limit,3807,Irene Moors & De Smurfen,"['Irene Moors & De Smurfen', 'Irene Moors ', ' De Smurfen', 'Ir', 'e Moors & De Smurf']",['No Limit'],[None],,,,[None],,
8717,8717,Waarom Doe Jij Nooit Gewoon - Héla Hola,3807,Irene Moors & De Smurfen,"['Irene Moors & De Smurfen', 'Irene Moors ', ' De Smurfen', 'Ir', 'e Moors & De Smurf']","['Waarom Doe Jij Nooit Gewoon - Héla Hola', 'Waarom Doe Jij Nooit Gewoon ']",[None],,,,[None],,
8765,8765,'k Heb Nieuwe Schoenen,3807,Irene Moors & De Smurfen,"['Irene Moors & De Smurfen', 'Irene Moors ', ' De Smurfen', 'Ir', 'e Moors & De Smurf']","[""'k Heb Nieuwe Schoenen""]",[None],,,,[None],,
8374,8374,Jij mag altijd op mij rekenen,3685,Isabelle A,['Isabelle A'],['Jij mag altijd op mij rekenen'],[None],,,,[None],,
1648,1648,Mit Der Troika In Die Grosse Stadt,847,Ivan Rebroff,['Ivan Rebroff'],['Mit Der Troika In Die Grosse Stadt'],[None],,,,[None],,
1996,1996,Holy Goly Girl,849,J. Bastós,['J. Bastós'],['Holy Goly Girl'],[None],,,,[None],,
1238,1238,Thanks,626,J. Vincent Edward,"['J. Vincent Edward', 'J. Vinc', 't Edward']",['Thanks'],[None],,,,[None],,
3310,3310,Love Hit Me,1529,J. Vincent Edwards,"['J. Vincent Edwards', 'J. Vinc', 't Edwards']",['Love Hit Me'],[None],,,,[None],,
8773,8773,You Belong To Me,3739,JX,['JX'],['You Belong To Me'],[None],,,,[None],,
1346,1346,Sofia Loren,680,Jack De Nijs,['Jack De Nijs'],['Sofia Loren'],[None],,,,[None],,
1673,1673,O Daar Heb Je Ze Weer,680,Jack De Nijs,['Jack De Nijs'],['O Daar Heb Je Ze Weer'],[None],,,,[None],,
2602,2602,Pappa Was A Poor Man,1157,Jack Jersey,['Jack Jersey'],['Pappa Was A Poor Man'],[None],,,,[None],,
2342,2342,Ginny Ginny,1141,Jackpot,['Jackpot'],['Ginny Ginny'],[None],,,,[None],,
2574,2574,One And One Is Two,1141,Jackpot,['Jackpot'],['One And One Is Two'],[None],,,,[None],,
2872,2872,Coco (Not Coming Today),1141,Jackpot,['Jackpot'],"['Coco (Not Coming Today)', 'Coco ', 'Not Coming Today', 'Coco Not Coming Today']",[None],,,,[None],,
3165,3165,Sing My Love song,1141,Jackpot,['Jackpot'],['Sing My Love song'],[None],,,,[None],,
4122,4122,You Make It Alright,1903,Jacques Kloes & Patricia Paay,"['Jacques Kloes & Patricia Paay', 'Jacques Kloes ', ' Patricia Paay']",['You Make It Alright'],[None],,,,[None],,
2387,2387,La Lontananza / Het Lied Van De Sirene,1158,James Iotti,['James Iotti'],"['La Lontananza ', ' Het Lied Van De Sirene']",[None],,,,[None],,
7816,7816,She Got Soul,3465,Jamestown featuring Jocelyn Brown,"['Jamestown featuring Jocelyn Brown', 'Jamestown ', ' Jocelyn Brown']",['She Got Soul'],[None],,,,[None],,
5776,5776,Rode Rozen En Witte Seringen,2552,Jantje Koopmans en Zijn Band,"['Jantje Koopmans en Zijn Band', 'Jantje Koopmans en Zijn B', '', 'Jantje Koopmans ', ' Zijn Band']",['Rode Rozen En Witte Seringen'],[None],,,,[None],,
260,260,Baldheaded Woman (No Sugar In My Coffee) / Baldheaded Woman,155,Jay-Jays / The Torero's,"['Jay-Jays ', "" The Torero's"", 'Jay', 'Jays ']","['Baldheaded Woman (No Sugar In My Coffee) ', ' Baldheaded Woman', 'Baldheaded Woman ', 'No Sugar In My Coffee', 'Baldheaded Woman No Sugar In My Coffee ']",[None],,,,[None],,
8561,8561,Music Is So Special,3767,Jaydee,['Jaydee'],['Music Is So Special'],[None],,,,[None],,
8186,8186,Wanna Get Your Love,3607,Jenny Bee,"['Jenny Bee', 'J', 'ny Bee']",['Wanna Get Your Love'],[None],,,,[None],,
8961,8961,French Kiss,3939,Jeremy Jackson & Der Hobie Aus Baywatch,"['Jeremy Jackson & Der Hobie Aus Baywatch', 'Jeremy Jackson ', ' Der Hobie Aus Baywatch']",['French Kiss'],[None],,,,[None],,
6664,6664,Say It Again,2726,Jermaine Stewart,['Jermaine Stewart'],['Say It Again'],[None],,,,[None],,
5496,5496,All Right Here I Am,2468,Jerney Kaagman,['Jerney Kaagman'],['All Right Here I Am'],[None],,,,[None],,
11865,11866,Jij Bent Zo,5405,Jeroen Vanderboom,"['Jeroen Vanderboom', 'Jeroen V', 'erboom', 'Jero', ' Vanderboom']",['Jij Bent Zo'],[None],,,,[None],,
11958,11959,Één Wereld,5405,Jeroen Vanderboom,"['Jeroen Vanderboom', 'Jeroen V', 'erboom', 'Jero', ' Vanderboom']",['Één Wereld'],[None],,,,[None],,
1324,1324,The Witch's Promise,617,Jethro Tull,['Jethro Tull'],"[""The Witch's Promise""]",[None],,,,[None],,
3013,3013,I'm On Fire,1325,Jim Gilstrap,['Jim Gilstrap'],"[""I'm On Fire""]",[None],,,,[None],,
4364,4364,"Yet, I Know",2013,Jimmy Frey,['Jimmy Frey'],"['Yet, I Know']",[None],,,,[None],,
9098,9098,Lullo Heb Je Nog Geneukt / Peter,3998,Jiskefet,['Jiskefet'],"['Lullo Heb Je Nog Geneukt ', ' Peter']",[None],,,,[None],,
9229,9229,Hemel,3998,Jiskefet,['Jiskefet'],['Hemel'],[None],,,,[None],,
10079,10079,Oh Oh Oranj e/ Mijn Club,3998,Jiskefet,['Jiskefet'],"['Oh Oh Oranj e', ' Mijn Club']",[None],,,,[None],,
10643,10644,I Belong,4753,Jive Jones,['Jive Jones'],['I Belong'],[None],,,,[None],,
7473,7473,Mamma 'k Wil Een Man He!,3319,Jody Singers,['Jody Singers'],"[""Mamma 'k Wil Een Man He!""]",[None],,,,[None],,
3478,3478,To Know You Is To Love You,1601,Joe Bourne,['Joe Bourne'],['To Know You Is To Love You'],[None],,,,[None],,
3616,3616,Baby You're The One,1601,Joe Bourne,['Joe Bourne'],"[""Baby You're The One""]",[None],,,,[None],,
3730,3730,Bourne To Satisfy,1601,Joe Bourne,['Joe Bourne'],['Bourne To Satisfy'],[None],,,,[None],,
8489,8489,As Dick Me Hullep Nodig Heb,3735,Johan & De Groothandel,"['Johan & De Groothandel', 'Johan ', ' De Groothandel', 'Johan & De Grooth', 'el']",['As Dick Me Hullep Nodig Heb'],[None],,,,[None],,
9087,9087,Zomaar In 't Buitenland,3735,Johan & De Groothandel,"['Johan & De Groothandel', 'Johan ', ' De Groothandel', 'Johan & De Grooth', 'el']","[""Zomaar In 't Buitenland""]",[None],,,,[None],,
8129,8129,Na Drieën Op De Knieën,3578,John & Graads,"['John & Graads', 'John ', ' Graads']",['Na Drieën Op De Knieën'],[None],,,,[None],,
423,423,Ik Bewonder Jou,239,John Lamers,['John Lamers'],['Ik Bewonder Jou'],[None],,,,[None],,
776,776,Roosmarie,385,John Lamers / Peter Orloff,"['John Lamers ', ' Peter Orloff']",['Roosmarie'],[None],,,,[None],,
8360,8360,Heaven's Just A Step Away,3678,John McCook & Bobbie Eakes & (Eric Forrester & Macy Alexander),"['John McCook & Bobbie Eakes & (Eric Forrester & Macy Alexander)', 'John McCook & Bobbie Eakes & (Eric Forrester & Macy Ale', 'ander)', 'John McCook ', ' Bobbie Eakes ', 'John McCook & Bobbie Eakes & (Eric Forrester & Macy Alex', 'er)']","[""Heaven's Just A Step Away""]",[None],,,,[None],,
3199,3199,I Never Loved A Woman The Way I Love You,1483,John Russell,['John Russell'],['I Never Loved A Woman The Way I Love You'],[None],,,,[None],,
5586,5586,Telefoonbaby,2512,John Spencer en Lyda,"['John Spencer en Lyda', 'John Sp', 'cer ']",['Telefoonbaby'],[None],,,,[None],,
718,718,If I Promise,357,John Walker,['John Walker'],['If I Promise'],[None],,,,[None],,
945,945,Nonnenkoor,467,John Woodhouse & His Magic Accordion,"['John Woodhouse & His Magic Accordion', 'John Woodhouse ', ' His Magic Accordion']",['Nonnenkoor'],[None],,,,[None],,
947,947,"Oh, Oh, Wat Een Familie!!!",469,Johnny & Rijk,"['Johnny & Rijk', 'Johnny ', ' Rijk']","['Oh, Oh, Wat Een Familie!!!']",[None],,,,[None],,
2759,2759,Vader's Fanfare,469,Johnny & Rijk,"['Johnny & Rijk', 'Johnny ', ' Rijk']","[""Vader's Fanfare""]",[None],,,,[None],,
678,678,De Bostella,345,Johnny & Rijk,"['Johnny & Rijk', 'Johnny ', ' Rijk']",['De Bostella'],[None],,,,[None],,
871,871,"Oh, Lola!",425,Johnny Blenco,"['Johnny Blenco', 'Johnny Bl', 'co']","['Oh, Lola!']",[None],,,,[None],,
6861,6861,"Don't Worry, Be Happy",3049,Johnny Camaro,['Johnny Camaro'],"[""Don't Worry, Be Happy""]",[None],,,,[None],,
6904,6904,Polonaise Hollandaise,3049,Johnny Camaro,['Johnny Camaro'],['Polonaise Hollandaise'],[None],,,,[None],,
1011,1011,En We Drinken Tot We Zinken!,496,Johnny Hoes & De Feestneuzen,"['Johnny Hoes & De Feestneuzen', 'Johnny Hoes ', ' De Feestneuzen', 'Johnny Hoes & De Feestneuz', '']",['En We Drinken Tot We Zinken!'],[None],,,,[None],,
282,282,Ard En Keessie,165,Johnny Hoes & Het Heya Heya Koor,"['Johnny Hoes & Het Heya Heya Koor', 'Johnny Hoes ', ' Het Heya Heya Koor']",['Ard En Keessie'],[None],,,,[None],,
74,74,See See Rider,23,Johnny Kendall and The Heralds,"['Johnny Kendall and The Heralds', 'Johnny Kendall ', ' The Heralds', 'Johnny K', 'dall and The Heralds']",['See See Rider'],[None],,,,[None],,
263,263,Tjingeling,101,Johnny Lion,['Johnny Lion'],['Tjingeling'],[None],,,,[None],,
11619,11620,A State Of Happiness,1990,Johnny Logan,['Johnny Logan'],['A State Of Happiness'],[None],,,,[None],,
1889,1889,Lovin' And Hurtin',959,Jojo & George Kooymans,"['Jojo & George Kooymans', 'Jojo ', ' George Kooymans']","[""Lovin' And Hurtin'""]",[None],,,,[None],,
6719,6719,Ponte A Cantar,442,José Feliciano,['José Feliciano'],['Ponte A Cantar'],[None],,,,[None],,
8655,8655,Een Doodgewone Kat,3801,Joël,['Joël'],['Een Doodgewone Kat'],[None],,,,[None],,
10201,10201,Summer Rain,4569,Juan Wells,['Juan Wells'],['Summer Rain'],[None],,,,[None],,
8990,8990,If You Can't Give Me Love,3955,Judith Ansems,['Judith Ansems'],"[""If You Can't Give Me Love""]",[None],,,,[None],,
1799,1799,Hallo Koning Onbenul,921,Jules De Corte,['Jules De Corte'],['Hallo Koning Onbenul'],[None],,,,[None],,
77,77,Like A Child,8,Julie Rogers,['Julie Rogers'],['Like A Child'],[None],,,,[None],,
11840,11841,The Whistle,5393,Jump Project,['Jump Project'],['The Whistle'],[None],,,,[None],,
5618,5618,Ménage À Trois,2528,K Ram,['K Ram'],['Ménage À Trois'],[None],,,,[None],,
4255,4255,Let'Go Rock And Roll,1401,KC and The Sunshine Band,"['KC and The Sunshine Band', 'KC ', ' The Sunshine B']","[""Let'Go Rock And Roll""]",[None],,,,[None],,
8143,8143,Pippi Langhouse,3584,KK Travels,['KK Travels'],['Pippi Langhouse'],[None],,,,[None],,
11252,11253,Je Doet!,5104,"KVR, DJ Chuckie & DJ Naffie present RMXCRW ft. Mega D, I.V.A. & QF","['KVR, DJ Chuckie & DJ Naffie present RMXCRW ft. Mega D, I.V.A. & QF', 'KVR, DJ Chuckie & DJ Naffie present RMXCRW ', ' Mega D, I.V.A. & QF', 'KVR', ' DJ Chuckie & DJ Naffie present RMXCRW ft. Mega D', 'KVR, DJ Chuckie ', ' DJ Naffie present RMXCRW ft. Mega D, I.V.A. ', 'KVR, DJ Chuckie & DJ Naffie pres', 't RMXCRW ft. Mega D, I.V.A. & QF']",['Je Doet!'],[None],,,,[None],,
3179,3179,Save The Oceans Of The World,1359,Kamahl,['Kamahl'],['Save The Oceans Of The World'],[None],,,,[None],,
4464,4464,Save The Whale,1359,Kamahl,['Kamahl'],['Save The Whale'],[None],,,,[None],,
9099,9099,Maar Nu Heb Ik Er Een,3999,Katja Schuurman,['Katja Schuurman'],['Maar Nu Heb Ik Er Een'],[None],,,,[None],,
9311,9311,Wereldmeid,3999,Katja Schuurman,['Katja Schuurman'],['Wereldmeid'],[None],,,,[None],,
10358,10359,Geef Me Dat Ding!,4655,Keeyel,['Keeyel'],['Geef Me Dat Ding!'],[None],,,,[None],,
1838,1838,Ode Aan Manuela,940,Kermisklanten,"['Kermisklanten', 'Kermisklant', '']",['Ode Aan Manuela'],[None],,,,[None],,
3052,3052,"Patrick, Mon Chéri",1417,Kiki & Pearly,"['Kiki & Pearly', 'Kiki ', ' Pearly']","['Patrick, Mon Chéri']",[None],,,,[None],,
5425,5425,The Universal Song,2110,Kim Carnes,['Kim Carnes'],['The Universal Song'],[None],,,,[None],,
7400,7400,Must Bee The Music,3246,King Bee,['King Bee'],['Must Bee The Music'],[None],,,,[None],,
7613,7613,Cold Slammin',3246,King Bee,['King Bee'],"[""Cold Slammin'""]",[None],,,,[None],,
7104,7104,A Bit Of,3158,Kiss AMC,['Kiss AMC'],['A Bit Of'],[None],,,,[None],,
1607,1607,Huilen Is Voor Jou Te Laat,825,Klaas en Peter,"['Klaas en Peter', 'Klaas ', ' Peter']",['Huilen Is Voor Jou Te Laat'],[None],,,,[None],,
5383,5383,Stop Doggin' Me Around,2418,Klique,['Klique'],"[""Stop Doggin' Me Around""]",[None],,,,[None],,
9675,9675,Celebrate,4295,Kosmonova versus Fiocco,['Kosmonova versus Fiocco'],['Celebrate'],[None],,,,[None],,
11736,11737,Kon Het Elke Dag Maar Kerstmis Zijn,5338,Kus & Rene Froger & Chris & Viviënne,"['Kus & Rene Froger & Chris & Viviënne', 'Kus ', ' Rene Froger ', 'Kus & R', 'e Froger & Chris & Viviënne']",['Kon Het Elke Dag Maar Kerstmis Zijn'],[None],,,,[None],,
8047,8047,I'm Raving O Si Nene,3417,L.A. Style,['L.A. Style'],"[""I'm Raving O Si Nene""]",[None],,,,[None],,
12585,12586,Blijf veilig bij mij,5749,LA The Voices,['LA The Voices'],['Blijf veilig bij mij'],[None],,,,[None],,
3292,3292,Adiós Mexico,1523,La Costa,['La Costa'],['Adiós Mexico'],[None],,,,[None],,
4486,4486,If You Feel The Funk,2055,La Toya Jackson,['La Toya Jackson'],['If You Feel The Funk'],[None],,,,[None],,
1124,1124,I'm A Gambler,555,Lace,['Lace'],"[""I'm A Gambler""]",[None],,,,[None],,
10889,10890,We Can Not Get Enough,4925,Laidback Luke & MC Marxman,"['Laidback Luke & MC Marxman', 'Laidback Luke & MC Mar', 'man', 'Laidback Luke ', ' MC Marxman']",['We Can Not Get Enough'],[None],,,,[None],,
1608,1608,"Chirpy, Chirpy, Cheep, Cheep",826,Lally Stott,['Lally Stott'],"['Chirpy, Chirpy, Cheep, Cheep']",[None],,,,[None],,
2594,2594,I Love You,1237,Larry Cotton,['Larry Cotton'],['I Love You'],[None],,,,[None],,
1701,1701,Sing Sing Barbara,879,Laurent & Mardi Gras,"['Laurent & Mardi Gras', 'Laurent ', ' Mardi Gras', 'Laur', 't & Mardi Gras']",['Sing Sing Barbara'],[None],,,,[None],,
3202,3202,You Never Walk Alone,1424,Lee Towers,['Lee Towers'],['You Never Walk Alone'],[None],,,,[None],,
7831,7831,Ik Wou Dat Ik Voor Één Keer In M'n Leven,3472,Lee Towers & Bart De Graaff,"['Lee Towers & Bart De Graaff', 'Lee Towers ', ' Bart De Graaff']","[""Ik Wou Dat Ik Voor Één Keer In M'n Leven""]",[None],,,,[None],,
1596,1596,"Lieve Heer, Doe Mijn Een Lol",818,Leen Jongewaard,"['Leen Jongewaard', 'Le', ' Jongewaard']","['Lieve Heer, Doe Mijn Een Lol']",[None],,,,[None],,
1053,1053,Welcome To My House,367,Left Side,['Left Side'],['Welcome To My House'],[None],,,,[None],,
2647,2647,I Want Ye And I Get Ye,367,Left Side,['Left Side'],['I Want Ye And I Get Ye'],[None],,,,[None],,
2769,2769,Tessie (I Love You),367,Left Side,['Left Side'],"['Tessie (I Love You)', 'Tessie ', 'I Love You', 'Tessie I Love You']",[None],,,,[None],,
9378,9378,Hé Lekkerbek,4152,Lekkerbek,['Lekkerbek'],['Hé Lekkerbek'],[None],,,,[None],,
10051,10051,Happy Being Miserable,4495,Leningrad Cowboys,"['Leningrad Cowboys', 'L', 'ingrad Cowboys']",['Happy Being Miserable'],[None],,,,[None],,
7809,7809,Overal Lagen Peuken,3461,Lennard Landman,"['Lennard Landman', 'Lennard L', 'man', 'L', 'nard Landman']",['Overal Lagen Peuken'],[None],,,,[None],,
7777,7777,What The Fuck Are We Saying?,3171,Lenny Kravitz,"['Lenny Kravitz', 'L', 'ny Kravitz']",['What The Fuck Are We Saying?'],[None],,,,[None],,
1568,1568,In De Hemel Is Geen Druppel Bier,481,Leo Den Hop,"['Leo Den Hop', 'Leo D', ' Hop']",['In De Hemel Is Geen Druppel Bier'],[None],,,,[None],,
1921,1921,Morgen Een Kater...,481,Leo Den Hop,"['Leo Den Hop', 'Leo D', ' Hop']",['Morgen Een Kater...'],[None],,,,[None],,
2554,2554,Run To The Sunshine,1221,Leo Unger,['Leo Unger'],['Run To The Sunshine'],[None],,,,[None],,
268,268,Such A Cad,158,Les Baroques,['Les Baroques'],['Such A Cad'],[None],,,,[None],,
336,336,I Know,158,Les Baroques,['Les Baroques'],['I Know'],[None],,,,[None],,
484,484,Working On A Tsjing Tsjang,158,Les Baroques,['Les Baroques'],['Working On A Tsjing Tsjang'],[None],,,,[None],,
582,582,Bottleparty,158,Les Baroques,['Les Baroques'],['Bottleparty'],[None],,,,[None],,
1000,1000,Casatschok,491,Les Dimitri's,"[""Les Dimitri's""]",['Casatschok'],[None],,,,[None],,
12066,12067,Alles altijd,5505,Lieke Van Lexmond,"['Lieke Van Lexmond', 'Lieke Van Le', 'mond']",['Alles altijd'],[None],,,,[None],,
13640,13641,Sucker for pain,6446,LilWayne & ImagineDragons & TyDolla$ign & WizKhalifa & X Ambassadors & Logic,"['LilWayne & ImagineDragons & TyDolla$ign & WizKhalifa & X Ambassadors & Logic', 'LilWayne ', ' ImagineDragons ']",['Sucker for pain'],[None],,,,[None],,
483,483,"Mensen, Geeft Elkaar Een Hand",263,Lily Kok,['Lily Kok'],"['Mensen, Geeft Elkaar Een Hand']",[None],,,,[None],,
5012,5012,"Babe, We're Gonna Love Tonite",2270,Lime II,['Lime II'],"[""Babe, We're Gonna Love Tonite""]",[None],,,,[None],,
2908,2908,Seventy-Five,1361,Limousine,['Limousine'],"['Seventy-Five', 'Seventy']",[None],,,,[None],,
3017,3017,Daddy Grandpa,1361,Limousine,['Limousine'],['Daddy Grandpa'],[None],,,,[None],,
3140,3140,Don't Let Love Bring You Down,1361,Limousine,['Limousine'],"[""Don't Let Love Bring You Down""]",[None],,,,[None],,
3230,3230,Goodbye And Thank You,1361,Limousine,['Limousine'],['Goodbye And Thank You'],[None],,,,[None],,
9593,9593,1999x,3925,"Linda, Roos & Jessica","['Linda, Roos & Jessica', 'Linda', ' Roos & Jessica', 'Linda, Roos ', ' Jessica']",['1999x'],[None],,,,[None],,
3933,3933,Anyway You Do It,1814,Liquid Gold,['Liquid Gold'],['Anyway You Do It'],[None],,,,[None],,
5102,5102,Break It Out,2303,Lisa ((Boray)),"['Lisa ((Boray))', 'Lisa ']",['Break It Out'],[None],,,,[None],,
2251,2251,Tweedlee Dee,1085,Little Jimmy Osmond,['Little Jimmy Osmond'],['Tweedlee Dee'],[None],,,,[None],,
2540,2540,I'm Gonna Knock On Your Door,1085,Little Jimmy Osmond,['Little Jimmy Osmond'],"[""I'm Gonna Knock On Your Door""]",[None],,,,[None],,
2748,2748,Boogie Woogie Woman,794,Livin' Blues,"[""Livin' Blues""]",['Boogie Woogie Woman'],[None],,,,[None],,
10464,10465,Elke Stap,4717,Lloyd,['Lloyd'],['Elke Stap'],[None],,,,[None],,
4770,4770,Lobo's Gospel Show,2130,Lobo,['Lobo'],"[""Lobo's Gospel Show""]",[None],,,,[None],,
3126,3126,Algebra,1450,Loeki Knol,['Loeki Knol'],['Algebra'],[None],,,,[None],,
3516,3516,"Yes, I Do Like Your Bermuda",1622,Los Alegres,['Los Alegres'],"['Yes, I Do Like Your Bermuda']",[None],,,,[None],,
6770,6770,En La Playa,3014,Los Fieras,['Los Fieras'],['En La Playa'],[None],,,,[None],,
1239,1239,Na-Na-Na-Hé-Hé,627,Los Piratos,['Los Piratos'],"['Na-Na-Na-Hé-Hé', 'Na']",[None],,,,[None],,
1261,1261,She Sold Me Magic,610,Lou Christie,['Lou Christie'],['She Sold Me Magic'],[None],,,,[None],,
2021,2021,Margrietje (De Rozen Zullen Bloeien),1012,Louis Neefs,['Louis Neefs'],"['Margrietje (De Rozen Zullen Bloeien)', 'Margrietje ', 'De Rozen Zullen Bloeien', 'Margrietje De Rozen Zullen Bloeien']",[None],,,,[None],,
3529,3529,I've Found Love (Now That I've Found You),1627,Love And Kisses,['Love And Kisses'],"[""I've Found Love (Now That I've Found You)"", ""I've Found Love "", ""Now That I've Found You"", ""I've Found Love Now That I've Found You""]",[None],,,,[None],,
2004,2004,Walkin' In The Rain With The One You Love,1008,Love Unlimited,['Love Unlimited'],"[""Walkin' In The Rain With The One You Love""]",[None],,,,[None],,
319,319,Trouw Niet Voor Je Veertig Bent,187,Lowland Trio,"['Lowland Trio', 'Lowl', ' Trio']",['Trouw Niet Voor Je Veertig Bent'],[None],,,,[None],,
5114,5114,Fadeaway,2309,Loz Netto,['Loz Netto'],['Fadeaway'],[None],,,,[None],,
3847,3847,Give Love A Second Chance,1752,Luisa Fernandez,"['Luisa Fernandez', 'Luisa Fern', 'ez']",['Give Love A Second Chance'],[None],,,,[None],,
2503,2503,Hallo Hier Ben Ik Dan,1196,Luk Bral,['Luk Bral'],['Hallo Hier Ben Ik Dan'],[None],,,,[None],,
8197,8197,Megamix '93,1600,Luv',"[""Luv'""]","[""Megamix '93""]",[None],,,,[None],,
2604,2604,Ooh I Do,1048,Lynsey De Paul,['Lynsey De Paul'],['Ooh I Do'],[None],,,,[None],,
7522,7522,Satisfaction,3345,M.C. Juice,['M.C. Juice'],['Satisfaction'],[None],,,,[None],,
7370,7370,It's On You,3279,M.C.Sar & The Real McCoy,"['M.C.Sar & The Real McCoy', 'M.C.Sar ', ' The Real McCoy']","[""It's On You""]",[None],,,,[None],,
11404,11405,"Roc Ya Body 'Mic Check 1,2'",5178,Most Valuable Playas,['Most Valuable Playas'],"[""Roc Ya Body 'Mic Check 1,2'""]",[None],,,,[None],,
7587,7587,Word Of Mouth,3366,M1ke & The MeChaN1C5,"['M1ke & The MeChaN1C5', 'M1ke ', ' The MeChaN1C5']",['Word Of Mouth'],[None],,,,[None],,
6925,6925,The Living Years,3080,M1ke + The MeChaN1C5,['M1ke + The MeChaN1C5'],['The Living Years'],[None],,,,[None],,
7761,7761,Skat Strut,3439,MC Skat Kat and The Stray Mob,"['MC Skat Kat and The Stray Mob', 'MC Skat Kat ', ' The Stray Mob']",['Skat Strut'],[None],,,,[None],,
5433,5433,How About It,2437,MDMC : Modern Dancable Music Company,['MDMC : Modern Dancable Music Company'],['How About It'],[None],,,,[None],,
9484,9484,Feel So Good,4208,Ma$e,['Ma$e'],['Feel So Good'],[None],,,,[None],,
7118,7118,White Horses In The Snow,2682,Maarten Peters,"['Maarten Peters', 'Maart', ' Peters']",['White Horses In The Snow'],[None],,,,[None],,
8139,8139,Hieringe Biete ,3583,Maastrichts Salon Orkest & André Rieu,"['Maastrichts Salon Orkest & André Rieu', 'Maastrichts Salon Orkest ', ' André Rieu']",['Hieringe Biete '],[None],,,,[None],,
2248,2248,Change It All (Piazza San Babila),1025,Mac & Katie Kissoon,"['Mac & Katie Kissoon', 'Mac ', ' Katie Kissoon']","['Change It All (Piazza San Babila)', 'Change It All ', 'Piazza San Babila', 'Change It All Piazza San Babila']",[None],,,,[None],,
2413,2413,Love Will Keep Us Together,1025,Mac & Katie Kissoon,"['Mac & Katie Kissoon', 'Mac ', ' Katie Kissoon']",['Love Will Keep Us Together'],[None],,,,[None],,
2371,2371,Drink Lisa Drink,1153,Mac Doodle,['Mac Doodle'],['Drink Lisa Drink'],[None],,,,[None],,
1283,1283,Get Down With It Satisfaction,649,Mack Kissoon,['Mack Kissoon'],['Get Down With It Satisfaction'],[None],,,,[None],,
2516,2516,Kio,1134,Maddog,['Maddog'],['Kio'],[None],,,,[None],,
2610,2610,It's Alright,1134,Maddog,['Maddog'],"[""It's Alright""]",[None],,,,[None],,
2899,2899,Nothing Else To Do,1356,Maggie MacNeal,['Maggie MacNeal'],['Nothing Else To Do'],[None],,,,[None],,
3573,3573,Fools Together,1356,Maggie MacNeal,['Maggie MacNeal'],['Fools Together'],[None],,,,[None],,
1201,1201,Mah-Nà-Mah-Nà,604,Mahna Mackay,['Mahna Mackay'],"['Mah-Nà-Mah-Nà', 'Mah']",[None],,,,[None],,
5751,5751,Am I Losing You Forever,2504,Mai Tai,['Mai Tai'],['Am I Losing You Forever'],[None],,,,[None],,
5907,5907,5 Minutes,2637,Mainframe,['Mainframe'],['5 Minutes'],[None],,,,[None],,
7467,7467,Operaa House,3314,Malcolm McLaren presents The World Famous Supreme Team Show,"['Malcolm McLaren presents The World Famous Supreme Team Show', 'Malcolm McLar', ' pres']",['Operaa House'],[None],,,,[None],,
29,29,Schneemann,24,Manuela und Die 5 Dops,['Manuela und Die 5 Dops'],['Schneemann'],[None],,,,[None],,
146,146,Küsse Unterm Regenbogen,24,Manuela und Die 5 Dops,['Manuela und Die 5 Dops'],['Küsse Unterm Regenbogen'],[None],,,,[None],,
1171,1171,I Can't See Nobody,448,Marbles,['Marbles'],"[""I Can't See Nobody""]",[None],,,,[None],,
13,13,Si J'etais Le Fils Du'n Roi,12,Marc Aryan,['Marc Aryan'],"[""Si J'etais Le Fils Du'n Roi""]",[None],,,,[None],,
2396,2396,La Lettre,12,Marc Aryan,['Marc Aryan'],['La Lettre'],[None],,,,[None],,
8669,8669,Deveny / Emily,3811,Marc Daniëls,['Marc Daniëls'],"['Deveny ', ' Emily']",[None],,,,[None],,
9063,9063,Jij Bent De Zin Van Mijn Leven,3811,Marc Daniëls,['Marc Daniëls'],['Jij Bent De Zin Van Mijn Leven'],[None],,,,[None],,
1527,1527,Comme J'ai Toujours Envie D' Aimer,781,Marc Hamilton,['Marc Hamilton'],"[""Comme J'ai Toujours Envie D' Aimer""]",[None],,,,[None],,
2644,2644,Floris V,1200,Marc Winter,['Marc Winter'],['Floris V'],[None],,,,[None],,
2837,2837,De Overwegwachter,1200,Marc Winter,['Marc Winter'],['De Overwegwachter'],[None],,,,[None],,
3085,3085,Waar Blijft Die Ouderwetse Winter?,1200,Marc Winter,['Marc Winter'],['Waar Blijft Die Ouderwetse Winter?'],[None],,,,[None],,
