,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
1350,1350,A Sunny Day,['A Sunny Day'],683,Ferrari,['Ferrari'],[None],,,,[None],,
1369,1369,Niemand Kan Ons Toch Scheiden,['Niemand Kan Ons Toch Scheiden'],611,Duo X,['Duo X'],[None],,,,[None],,
1370,1370,Vamos A Ver,['Vamos A Ver'],694,Eva Gloria Lopèz,['Eva Gloria Lopèz'],[None],,,,[None],,
1373,1373,"Funky, Monkey Monkey","['Funky, Monkey Monkey']",696,Billy Jones and The Stars,['Billy Jones and The Stars'],[None],,,,[None],,
1384,1384,Gedeelten Uit Het Radio Wedstrijdverslag Feyenoord Celtic - Finale Europacup 6-5-1970,"['Gedeelten Uit Het Radio Wedstrijdverslag Feyenoord Celtic - Finale Europacup 6-5-1970', 'Gedeelten Uit Het Radio Wedstrijdverslag Feyenoord Celtic ']",702,Theo Koomen & Wim Hoogendoorn,['Theo Koomen & Wim Hoogendoorn'],[None],,,,[None],,
1386,1386,She Was Naked,['She Was Naked'],704,Super Sister,['Super Sister'],[None],,,,[None],,
1387,1387,Without You,['Without You'],597,The Shuffles,['The Shuffles'],[None],,,,[None],,
1391,1391,Real Cool World,['Real Cool World'],705,The Greatest Show On Earth,['The Greatest Show On Earth'],[None],,,,[None],,
1392,1392,Three O'Clock Flamingo Street,"[""Three O'Clock Flamingo Street""]",706,David Mc. Williams,['David Mc. Williams'],[None],,,,[None],,
1406,1406,Annemarie,['Annemarie'],717,Trio '67,"[""Trio '67""]",[None],,,,[None],,
1409,1409,Oh Had Ik Het Maar Geweten,['Oh Had Ik Het Maar Geweten'],518,Anja,['Anja'],[None],,,,[None],,
1410,1410,He Didn't Wanna Go Home,"[""He Didn't Wanna Go Home""]",719,De Bintangs,['De Bintangs'],[None],,,,[None],,
1411,1411,Go Back,['Go Back'],720,Grabby Appleton,['Grabby Appleton'],[None],,,,[None],,
1415,1415,I'll Kiss Your Memory,"[""I'll Kiss Your Memory""]",723,Barry Gibb,['Barry Gibb'],[None],,,,[None],,
1417,1417,Zijn Testament,['Zijn Testament'],641,D.C. Lewis,['D.C. Lewis'],[None],,,,[None],,
1434,1434,Take To The Mountains,['Take To The Mountains'],733,Richard Barnes,['Richard Barnes'],[None],,,,[None],,
1436,1436,De Meiden Van De Kermis,['De Meiden Van De Kermis'],735,Ciska Peters,['Ciska Peters'],[None],,,,[None],,
1447,1447,There He Comes,['There He Comes'],741,Flashback ((NLD)),['Flashback ((NLD))'],[None],,,,[None],,
1449,1449,The Bull And I,['The Bull And I'],743,Hal Dorado,['Hal Dorado'],[None],,,,[None],,
1450,1450,Brandend Zand,['Brandend Zand'],46,Gert Timmerman,['Gert Timmerman'],[None],,,,[None],,
1462,1462,Mama Told Me No To Come,['Mama Told Me No To Come'],749,3 Dog Night,['3 Dog Night'],[None],,,,[None],,
1468,1468,The Way The Music Goes,['The Way The Music Goes'],597,The Shuffles,['The Shuffles'],[None],,,,[None],,
1471,1471,No Place For Our Minds,['No Place For Our Minds'],754,Crown's Clan,"[""Crown's Clan""]",[None],,,,[None],,
1472,1472,Don't Spoil My Day,"[""Don't Spoil My Day""]",587,Clover Leaf,['Clover Leaf'],[None],,,,[None],,
1478,1478,Strange Band : The Weavers Answer,['Strange Band : The Weavers Answer'],757,Family,['Family'],[None],,,,[None],,
1479,1479,Tell The World We're Not In,"[""Tell The World We're Not In""]",758,The Peddlers,['The Peddlers'],[None],,,,[None],,
1481,1481,Amsterdam,['Amsterdam'],760,Buck Owens & His Buckaroos,['Buck Owens & His Buckaroos'],[None],,,,[None],,
1484,1484,"Bella, Bella, Donna","['Bella, Bella, Donna']",762,Gaby Dirne presents: The Valentino's,"[""Gaby Dirne presents: The Valentino's""]",[None],,,,[None],,
1487,1487,Flash,['Flash'],764,The Duke Of Burlington,['The Duke Of Burlington'],[None],,,,[None],,
1490,1490,My Way,['My Way'],767,Samantha Jones,['Samantha Jones'],[None],,,,[None],,
1505,1505,Supporter,['Supporter'],608,Henk Elsink,['Henk Elsink'],[None],,,,[None],,
1510,1510,Roly Poly,['Roly Poly'],773,Stamford Bridge,['Stamford Bridge'],[None],,,,[None],,
1511,1511,Dancing And Drinking,['Dancing And Drinking'],774,Plastic People,['Plastic People'],[None],,,,[None],,
1520,1520,Girl I've Got News For You,"[""Girl I've Got News For You""]",778,The Mardi Gras,['The Mardi Gras'],[None],,,,[None],,
1527,1527,Comme J'ai Toujours Envie D' Aimer,"[""Comme J'ai Toujours Envie D' Aimer""]",781,Marc Hamilton,['Marc Hamilton'],[None],,,,[None],,
1544,1544,Teardrop On Teardrop,['Teardrop On Teardrop'],597,The Shuffles,['The Shuffles'],[None],,,,[None],,
1554,1554,Both Sides Now,['Both Sides Now'],793,Euson,['Euson'],[None],,,,[None],,
1565,1565,In De Hemel Is Geen Bier,['In De Hemel Is Geen Bier'],799,Dorus,['Dorus'],[None],,,,[None],,
1568,1568,In De Hemel Is Geen Druppel Bier,['In De Hemel Is Geen Druppel Bier'],481,Leo Den Hop,['Leo Den Hop'],[None],,,,[None],,
1569,1569,She's Comin' Back,"[""She's Comin' Back""]",802,Alfie Kahn,['Alfie Kahn'],[None],,,,[None],,
1573,1573,"A Ha, Dat Is Marie","['A Ha, Dat Is Marie']",806,De Wama's,"[""De Wama's""]",[None],,,,[None],,
1575,1575,Mag Ik Effe Ademhalen,['Mag Ik Effe Ademhalen'],808,Paul Rollman,['Paul Rollman'],[None],,,,[None],,
1577,1577,"Heb Je Nog Een Bloemetje Voor M'n Knoopsgat, Schat?","[""Heb Je Nog Een Bloemetje Voor M'n Knoopsgat, Schat?""]",809,Toon & Herman,['Toon & Herman'],[None],,,,[None],,
1581,1581,Elisa,['Elisa'],460,Tony Bass,['Tony Bass'],[None],,,,[None],,
1591,1591,Eva Magdalena,['Eva Magdalena'],641,D.C. Lewis,['D.C. Lewis'],[None],,,,[None],,
1596,1596,"Lieve Heer, Doe Mijn Een Lol","['Lieve Heer, Doe Mijn Een Lol']",818,Leen Jongewaard,['Leen Jongewaard'],[None],,,,[None],,
1598,1598,Vader Abraham Had Zeven Zonen,['Vader Abraham Had Zeven Zonen'],820,Vader Abraham met Z'n Zeven Zonen,"[""Vader Abraham met Z'n Zeven Zonen""]",[None],,,,[None],,
1604,1604,Health Of Freedom,['Health Of Freedom'],824,Moan,['Moan'],[None],,,,[None],,
1606,1606,Ard Die Heeft De Wereld Cup - Heya Ard Schenk - Ra ta ta,"['Ard Die Heeft De Wereld Cup - Heya Ard Schenk - Ra ta ta', 'Ard Die Heeft De Wereld Cup ']",551,De Specials ((NLD)),['De Specials ((NLD))'],[None],,,,[None],,
1607,1607,Huilen Is Voor Jou Te Laat,['Huilen Is Voor Jou Te Laat'],825,Klaas en Peter,['Klaas en Peter'],[None],,,,[None],,
1608,1608,"Chirpy, Chirpy, Cheep, Cheep","['Chirpy, Chirpy, Cheep, Cheep']",826,Lally Stott,['Lally Stott'],[None],,,,[None],,
1622,1622,Hold On To What You've Got,"[""Hold On To What You've Got""]",834,Bill & Buster,['Bill & Buster'],[None],,,,[None],,
1626,1626,The Girl I Need,['The Girl I Need'],683,Ferrari,['Ferrari'],[None],,,,[None],,
1629,1629,Bram In De RAI,['Bram In De RAI'],838,Paul Van Vliet,['Paul Van Vliet'],[None],,,,[None],,
1635,1635,Maybe I'm Amazed,"[""Maybe I'm Amazed""]",842,Fickle Pickle,['Fickle Pickle'],[None],,,,[None],,
1640,1640,Oh What A Day,['Oh What A Day'],587,Clover Leaf,['Clover Leaf'],[None],,,,[None],,
1648,1648,Mit Der Troika In Die Grosse Stadt,['Mit Der Troika In Die Grosse Stadt'],847,Ivan Rebroff,['Ivan Rebroff'],[None],,,,[None],,
1659,1659,"Baaie, Baaie, Pootje Baaien","['Baaie, Baaie, Pootje Baaien']",853,Vader Abraham met Zijn Zeven Zonen,['Vader Abraham met Zijn Zeven Zonen'],[None],,,,[None],,
1665,1665,Ich Hab' Nur Dich,"[""Ich Hab' Nur Dich""]",811,Peter Maffay,['Peter Maffay'],[None],,,,[None],,
1670,1670,United,['United'],861,Drafi,['Drafi'],[None],,,,[None],,
1673,1673,O Daar Heb Je Ze Weer,['O Daar Heb Je Ze Weer'],680,Jack De Nijs,['Jack De Nijs'],[None],,,,[None],,
1675,1675,I'm A Bum,"[""I'm A Bum""]",864,The Gloomys,['The Gloomys'],[None],,,,[None],,
1680,1680,Back Street,['Back Street'],865,Cuby & The Blizzards,['Cuby & The Blizzards'],[None],,,,[None],,
1692,1692,Vlammetjes,['Vlammetjes'],874,Helga,['Helga'],[None],,,,[None],,
1701,1701,Sing Sing Barbara,['Sing Sing Barbara'],879,Laurent & Mardi Gras,['Laurent & Mardi Gras'],[None],,,,[None],,
1704,1704,Zou Het Erg Zijn Lieve Opa,['Zou Het Erg Zijn Lieve Opa'],881,Wilma met Vader Abraham,['Wilma met Vader Abraham'],[None],,,,[None],,
1705,1705,Hey Willie,['Hey Willie'],95,The Hollies,['The Hollies'],[None],,,,[None],,
1706,1706,Ajax Zal Hem Raken,['Ajax Zal Hem Raken'],817,Ed en Willem Bever,['Ed en Willem Bever'],[None],,,,[None],,
1715,1715,Blauwe Korenbloemen,['Blauwe Korenbloemen'],885,Zusjes De Roo,['Zusjes De Roo'],[None],,,,[None],,
1731,1731,Railroadsong,['Railroadsong'],890,April Shower,['April Shower'],[None],,,,[None],,
1740,1740,Wild Time,['Wild Time'],895,Corporation,['Corporation'],[None],,,,[None],,
1748,1748,Blame It On The Summer Sun,['Blame It On The Summer Sun'],898,Ruby Nash,['Ruby Nash'],[None],,,,[None],,
1754,1754,Espagñola - Speesie Treesie,"['Espagñola - Speesie Treesie', 'Espagñola ']",899,Wim Schell,['Wim Schell'],[None],,,,[None],,
1764,1764,Scoobidad,['Scoobidad'],630,Ginger Ale,['Ginger Ale'],[None],,,,[None],,
1771,1771,Mr. Astronout,['Mr. Astronout'],581,Oscar Harris and The Twinkle Stars,['Oscar Harris and The Twinkle Stars'],[None],,,,[None],,
1778,1778,Tell The World,['Tell The World'],587,Clover Leaf,['Clover Leaf'],[None],,,,[None],,
1784,1784,Eenmaal Kom Je Toch Weer Bij Mij,['Eenmaal Kom Je Toch Weer Bij Mij'],912,Gaby Dirne presenteert: Duo de Koning en de Notenzaaiers,['Gaby Dirne presenteert: Duo de Koning en de Notenzaaiers'],[None],,,,[None],,
1786,1786,Listening To Mozart,['Listening To Mozart'],914,Walter Scott,['Walter Scott'],[None],,,,[None],,
1789,1789,"Voy, Voy","['Voy, Voy']",916,Peret y Su Rumba Gitana,['Peret y Su Rumba Gitana'],[None],,,,[None],,
1797,1797,Walk The World Away,['Walk The World Away'],920,Teddy Brown,['Teddy Brown'],[None],,,,[None],,
1799,1799,Hallo Koning Onbenul,['Hallo Koning Onbenul'],921,Jules De Corte,['Jules De Corte'],[None],,,,[None],,
1824,1824,Jij En Ik Blijven Bestaan (De Wereld Zal Toch Ooit Vergaan),"['Jij En Ik Blijven Bestaan (De Wereld Zal Toch Ooit Vergaan)', 'Jij En Ik Blijven Bestaan ', 'De Wereld Zal Toch Ooit Vergaan', 'Jij En Ik Blijven Bestaan De Wereld Zal Toch Ooit Vergaan']",932,Vader Abraham met Zijn Zeven Goede Zonen,['Vader Abraham met Zijn Zeven Goede Zonen'],[None],,,,[None],,
1829,1829,De Nieuwe Dag,['De Nieuwe Dag'],936,Mieke Telkamp,['Mieke Telkamp'],[None],,,,[None],,
1832,1832,Kijk Gerust Diep In Mijn Ogen,['Kijk Gerust Diep In Mijn Ogen'],937,De Kroeg,['De Kroeg'],[None],,,,[None],,
1833,1833,Mira,['Mira'],938,Cock Van Der Palm,['Cock Van Der Palm'],[None],,,,[None],,
1838,1838,Ode Aan Manuela,['Ode Aan Manuela'],940,Kermisklanten,['Kermisklanten'],[None],,,,[None],,
1841,1841,California Calling,['California Calling'],842,Fickle Pickle,['Fickle Pickle'],[None],,,,[None],,
1842,1842,Voor Jou,['Voor Jou'],941,The Shepherds,['The Shepherds'],[None],,,,[None],,
1845,1845,Goodbye Forever,['Goodbye Forever'],944,Paul Brett's Sage,"[""Paul Brett's Sage""]",[None],,,,[None],,
1847,1847,Alma Mia,['Alma Mia'],612,Marty,['Marty'],[None],,,,[None],,
1851,1851,Kom Van Dat Dak Af [Maxi Single],['Kom Van Dat Dak Af [Maxi Single]'],946,Peter en Zijn Rockets,['Peter en Zijn Rockets'],[None],,,,[None],,
1852,1852,Goodbye Forever,['Goodbye Forever'],947,Soundation,['Soundation'],[None],,,,[None],,
1862,1862,Blij Als Een Kind,['Blij Als Een Kind'],887,De Makkers,['De Makkers'],[None],,,,[None],,
1863,1863,Empty Words,['Empty Words'],952,Monica and The Voices Of Freedom,['Monica and The Voices Of Freedom'],[None],,,,[None],,
1883,1883,'k Heb Niks Gezien,"[""'k Heb Niks Gezien""]",161,Sjakie Schram,['Sjakie Schram'],[None],,,,[None],,
1884,1884,Maxigold - Twéé-In-Één-Single,"['Maxigold - Twéé-In-Één-Single', 'Maxigold ']",957,Spencer Davis Group,['Spencer Davis Group'],[None],,,,[None],,
1889,1889,Lovin' And Hurtin',"[""Lovin' And Hurtin'""]",959,Jojo ((= George Kooymans)),['Jojo ((= George Kooymans))'],[None],,,,[None],,
1893,1893,Chief Of The Apache,['Chief Of The Apache'],961,Old Shatterhand,['Old Shatterhand'],[None],,,,[None],,
1897,1897,All I Ever Need Is You,['All I Ever Need Is You'],963,Monica and Oscar Benton,['Monica and Oscar Benton'],[None],,,,[None],,
1904,1904,Het Whiskylied,['Het Whiskylied'],965,De Paniekzaaiers,['De Paniekzaaiers'],[None],,,,[None],,
1915,1915,We Nemen Er Nog Een (We Nemen Er Nog Twee),"['We Nemen Er Nog Een (We Nemen Er Nog Twee)', 'We Nemen Er Nog Een ', 'We Nemen Er Nog Twee', 'We Nemen Er Nog Een We Nemen Er Nog Twee']",972,Gebroeders Grim,['Gebroeders Grim'],[None],,,,[None],,
1920,1920,Had Ik Jou Maar Nooit Gezien,['Had Ik Jou Maar Nooit Gezien'],460,Tony Bass,['Tony Bass'],[None],,,,[None],,
1921,1921,Morgen Een Kater...,['Morgen Een Kater...'],481,Leo Den Hop,['Leo Den Hop'],[None],,,,[None],,
1922,1922,Pak Me Dan (Als Je Kan),"['Pak Me Dan (Als Je Kan)', 'Pak Me Dan ', 'Als Je Kan', 'Pak Me Dan Als Je Kan']",976,Han Grevelt,['Han Grevelt'],[None],,,,[None],,
1930,1930,"Wat Heb Je Gedaan, Daan?","['Wat Heb Je Gedaan, Daan?']",980,Adèle Bloemendaal,['Adèle Bloemendaal'],[None],,,,[None],,
1939,1939,Geef Me Je Hand,['Geef Me Je Hand'],983,Ciska Peters met Koor Pro Musica o.l.v. Lex Karsemeyer,"['Ciska Peters met Koor Pro Musica o.l.v. Lex Karsemeyer', 'Ciska Peters met Koor Pro Musica o.l.v. Le']",[None],,,,[None],,
1947,1947,Ink Pot,['Ink Pot'],449,Shocking Blue,['Shocking Blue'],[None],,,,[None],,
1953,1953,Together,['Together'],988,Think Tank,['Think Tank'],[None],,,,[None],,
1973,1973,Rings,['Rings'],996,Cymarron,['Cymarron'],[None],,,,[None],,
1974,1974,You Are Mine,['You Are Mine'],683,Ferrari,['Ferrari'],[None],,,,[None],,
1978,1978,"Mama, Papa","['Mama, Papa']",998,Cardinal Point,['Cardinal Point'],[None],,,,[None],,
1982,1982,Rode Rozen Op Witte Zijde,['Rode Rozen Op Witte Zijde'],999,Duo Onbekend,['Duo Onbekend'],[None],,,,[None],,
1993,1993,Mañana Mañana,['Mañana Mañana'],538,Bonny St. Claire,['Bonny St. Claire'],[None],,,,[None],,
1996,1996,Holy Goly Girl,['Holy Goly Girl'],849,J. Bastós,['J. Bastós'],[None],,,,[None],,
2004,2004,Walkin' In The Rain With The One You Love,"[""Walkin' In The Rain With The One You Love""]",1008,Love Unlimited,['Love Unlimited'],[None],,,,[None],,
2015,2015,Radio,['Radio'],704,Super Sister,['Super Sister'],[None],,,,[None],,
2021,2021,Margrietje (De Rozen Zullen Bloeien),"['Margrietje (De Rozen Zullen Bloeien)', 'Margrietje ', 'De Rozen Zullen Bloeien', 'Margrietje De Rozen Zullen Bloeien']",1012,Louis Neefs,['Louis Neefs'],[None],,,,[None],,
2022,2022,Loco Por Ti (Crazy For You),"['Loco Por Ti (Crazy For You)', 'Loco Por Ti ', 'Crazy For You', 'Loco Por Ti Crazy For You']",225,Chris Montez,['Chris Montez'],[None],,,,[None],,
2025,2025,"Ajax, Leve Ajax!","['Ajax, Leve Ajax!']",969,Vader Abraham met Zijn Goede Zonen,['Vader Abraham met Zijn Goede Zonen'],[None],,,,[None],,
2029,2029,De Laatse Tango,['De Laatse Tango'],938,Cock Van Der Palm,['Cock Van Der Palm'],[None],,,,[None],,
2052,2052,Niemand Heeft Je Ooit Gezien,['Niemand Heeft Je Ooit Gezien'],874,Helga,['Helga'],[None],,,,[None],,
2053,2053,Waar Zijn De Zomers,['Waar Zijn De Zomers'],123,Ria Valk,['Ria Valk'],[None],,,,[None],,
2066,2066,In The Mood,['In The Mood'],1034,Glenn Miller Orchestra Directed By Buddy De Franco,['Glenn Miller Orchestra Directed By Buddy De Franco'],[None],,,,[None],,
2081,2081,Vaya Con Dios [Maxi],['Vaya Con Dios [Maxi]'],261,The Cats,['The Cats'],[None],,,,[None],,
2085,2085,Tango Johnny,['Tango Johnny'],1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
2089,2089,Summertime Summertime,['Summertime Summertime'],1043,Hobby Horse,['Hobby Horse'],[None],,,,[None],,
2091,2091,Sea Side Shuffle,['Sea Side Shuffle'],1044,Terry Dactyl and The Dinosaurs,['Terry Dactyl and The Dinosaurs'],[None],,,,[None],,
2095,2095,Flamingo [Maxi-Single],"['Flamingo [Maxi-Single]', 'Flamingo [Maxi']",1047,Earl Bostic,['Earl Bostic'],[None],,,,[None],,
2105,2105,I Put A Spell On You [Maxi Single],['I Put A Spell On You [Maxi Single]'],512,Creedence Clearwater Revival,['Creedence Clearwater Revival'],[None],,,,[None],,
2109,2109,Everybody Is Telling Me,['Everybody Is Telling Me'],963,Monica and Oscar Benton,['Monica and Oscar Benton'],[None],,,,[None],,
2111,2111,Veronica 538 [Maxi Single],['Veronica 538 [Maxi Single]'],1050,Vader Abraham met Zijn Goede Zonen & Jacques Herb en De Makkers,['Vader Abraham met Zijn Goede Zonen & Jacques Herb en De Makkers'],[None],,,,[None],,
2143,2143,Carmen Brasilia,['Carmen Brasilia'],1070,Revolution System,['Revolution System'],[None],,,,[None],,
2145,2145,Ben [Jackson 5 Maxi],['Ben [Jackson 5 Maxi]'],1069,Michael Jackson,['Michael Jackson'],[None],,,,[None],,
2148,2148,"You Came, You Saw, You Conquered","['You Came, You Saw, You Conquered']",1073,The Pearls,['The Pearls'],[None],,,,[None],,
2179,2179,Jambalaya (On The Bayou),"['Jambalaya (On The Bayou)', 'Jambalaya ', 'On The Bayou', 'Jambalaya On The Bayou']",1087,The Blue Ridge Rangers featuring John C. Fogerty,"['The Blue Ridge Rangers featuring John C. Fogerty', 'The Blue Ridge Rangers ']",[None],,,,[None],,
2184,2184,Jesus Was Just Alright,['Jesus Was Just Alright'],1067,The Doobie Brothers,['The Doobie Brothers'],[None],,,,[None],,
2192,2192,Let Us Try,['Let Us Try'],1092,Robert Long,['Robert Long'],[None],,,,[None],,
2203,2203,Lief Zijn Voor Elkaar,['Lief Zijn Voor Elkaar'],16,Het Cocktail Trio,['Het Cocktail Trio'],[None],,,,[None],,
2204,2204,Coconut,['Coconut'],1097,The Electronic System,['The Electronic System'],[None],,,,[None],,
2205,2205,Hallelujah Kameraden,['Hallelujah Kameraden'],980,Adèle Bloemendaal,['Adèle Bloemendaal'],[None],,,,[None],,
2217,2217,Botch-A-Me,"['Botch-A-Me', 'Botch']",1100,Daisy Dynamite,['Daisy Dynamite'],[None],,,,[None],,
2218,2218,Hoor Je Die Dzjienngg,['Hoor Je Die Dzjienngg'],788,De Twee Pinten,['De Twee Pinten'],[None],,,,[None],,
2220,2220,Dat Zien We Morgen Dan Wel Weer,['Dat Zien We Morgen Dan Wel Weer'],1102,Arie Ribbens,['Arie Ribbens'],[None],,,,[None],,
2228,2228,Hocus Pocus [Nieuwe Versie],['Hocus Pocus [Nieuwe Versie]'],804,Focus,['Focus'],[None],,,,[None],,
2242,2242,Batteringram,['Batteringram'],910,Mouth & MacNeal,['Mouth & MacNeal'],[None],,,,[None],,
2248,2248,Change It All (Piazza San Babila),"['Change It All (Piazza San Babila)', 'Change It All ', 'Piazza San Babila', 'Change It All Piazza San Babila']",1025,Mac & Katie Kissoon,['Mac & Katie Kissoon'],[None],,,,[None],,
2251,2251,Tweedlee Dee,['Tweedlee Dee'],1085,Little Jimmy Osmond,['Little Jimmy Osmond'],[None],,,,[None],,
2262,2262,Zomertijd-Wintertijd,"['Zomertijd-Wintertijd', 'Zomertijd']",906,The New Four,['The New Four'],[None],,,,[None],,
2268,2268,Hearts Of Stone,['Hearts Of Stone'],1087,The Blue Ridge Rangers featuring John C. Fogerty,"['The Blue Ridge Rangers featuring John C. Fogerty', 'The Blue Ridge Rangers ']",[None],,,,[None],,
2270,2270,Jan Klaasen De Trompetter,['Jan Klaasen De Trompetter'],259,Rob De Nijs,['Rob De Nijs'],[None],,,,[None],,
2277,2277,Zo Zal Deze Zomer Zijn,['Zo Zal Deze Zomer Zijn'],735,Ciska Peters,['Ciska Peters'],[None],,,,[None],,
2289,2289,Elsje,['Elsje'],1126,Roek Williams,['Roek Williams'],[None],,,,[None],,
2294,2294,Fiesta (Let the Sun Shine in the Water),"['Fiesta (Let the Sun Shine in the Water)', 'Fiesta ', 'Let the Sun Shine in the Water', 'Fiesta Let the Sun Shine in the Water']",1128,Andy Star,['Andy Star'],[None],,,,[None],,
2299,2299,Life Is On My Side,['Life Is On My Side'],793,Euson,['Euson'],[None],,,,[None],,
2338,2338,St. Tropez,['St. Tropez'],995,Vicky Leandros,['Vicky Leandros'],[None],,,,[None],,
2342,2342,Ginny Ginny,['Ginny Ginny'],1141,Jackpot,['Jackpot'],[None],,,,[None],,
2344,2344,Everyone's Agreed That Everything Will Turn Out Fine,"[""Everyone's Agreed That Everything Will Turn Out Fine""]",1118,Stealers Wheel,['Stealers Wheel'],[None],,,,[None],,
2356,2356,Nou Jaap Swart Eindelijk Opsodemietert...,['Nou Jaap Swart Eindelijk Opsodemietert...'],1146,Ton Van Duinhoven als Feyenoord Suppoost Crooswijk,['Ton Van Duinhoven als Feyenoord Suppoost Crooswijk'],[None],,,,[None],,
2370,2370,I Can't Resist,"[""I Can't Resist""]",1152,Salix Alba,"['Salix Alba', 'Sali']",[None],,,,[None],,
2371,2371,Drink Lisa Drink,['Drink Lisa Drink'],1153,Mac Doodle,['Mac Doodle'],[None],,,,[None],,
2376,2376,Flip Flap,['Flip Flap'],1155,Peter Henn,['Peter Henn'],[None],,,,[None],,
2382,2382,Harem Lied,['Harem Lied'],1156,Vader Abraham & Zijn Goede Zonen,['Vader Abraham & Zijn Goede Zonen'],[None],,,,[None],,
2387,2387,La Lontananza - Het Lied Van De Sirene,"['La Lontananza - Het Lied Van De Sirene', 'La Lontananza ']",1158,James Iotti,['James Iotti'],[None],,,,[None],,
2394,2394,It's A Hard Life,"[""It's A Hard Life""]",1119,Roger Daltrey,['Roger Daltrey'],[None],,,,[None],,
2395,2395,I Believe In Love,['I Believe In Love'],1092,Robert Long,['Robert Long'],[None],,,,[None],,
2396,2396,La Lettre,['La Lettre'],12,Marc Aryan,['Marc Aryan'],[None],,,,[None],,
2410,2410,Mamma Dolores,['Mamma Dolores'],1115,Peter Waaldrecht,['Peter Waaldrecht'],[None],,,,[None],,
2413,2413,Love Will Keep Us Together,['Love Will Keep Us Together'],1025,Mac & Katie Kissoon,['Mac & Katie Kissoon'],[None],,,,[None],,
2415,2415,Joekelille,['Joekelille'],1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
2419,2419,Waar Ging Je Heen?,['Waar Ging Je Heen?'],938,Cock Van Der Palm,['Cock Van Der Palm'],[None],,,,[None],,
2422,2422,Harlem Song,['Harlem Song'],1165,The Sweepers,['The Sweepers'],[None],,,,[None],,
2425,2425,Freitagabend,['Freitagabend'],1121,Cindy & Bert,['Cindy & Bert'],[None],,,,[None],,
2443,2443,Dzjing Boem! Te-Ra-Ta-Ta,"['Dzjing Boem! Te-Ra-Ta-Ta', 'Dzjing Boem! Te']",775,Sandra & Andres,['Sandra & Andres'],[None],,,,[None],,
2461,2461,Silverboy,['Silverboy'],1181,Cherrie Van Gelder-Smith,"['Cherrie Van Gelder-Smith', 'Cherrie Van Gelder']",[None],,,,[None],,
2471,2471,Zallemenut Nog 'n Keertje Overdoen,"[""Zallemenut Nog 'n Keertje Overdoen""]",980,Adèle Bloemendaal,['Adèle Bloemendaal'],[None],,,,[None],,
2477,2477,Going Back In Time,['Going Back In Time'],1187,Fools,['Fools'],[None],,,,[None],,
2486,2486,240024,['240024'],743,Hal Dorado,['Hal Dorado'],[None],,,,[None],,
2489,2489,The Letter,['The Letter'],309,Bojoura,['Bojoura'],[None],,,,[None],,
2495,2495,'t Geeft Allemaal Niks,"[""'t Geeft Allemaal Niks""]",1192,Hydra,['Hydra'],[None],,,,[None],,
2503,2503,Hallo Hier Ben Ik Dan,['Hallo Hier Ben Ik Dan'],1196,Luk Bral,['Luk Bral'],[None],,,,[None],,
2516,2516,Kio,['Kio'],1134,Maddog,['Maddog'],[None],,,,[None],,
2527,2527,A Little Lovin',"[""A Little Lovin'""]",1210,Neil Sedaka,['Neil Sedaka'],[None],,,,[None],,
2531,2531,Windfall,['Windfall'],1211,Rick Nelson,['Rick Nelson'],[None],,,,[None],,
2532,2532,Marian Come Back Home,['Marian Come Back Home'],1212,Silvio,['Silvio'],[None],,,,[None],,
2538,2538,Muziek Uit Help! De Dokter Verzuipt : Help!,['Muziek Uit Help! De Dokter Verzuipt : Help!'],1217,Rogier Van Otterloo,['Rogier Van Otterloo'],[None],,,,[None],,
2540,2540,I'm Gonna Knock On Your Door,"[""I'm Gonna Knock On Your Door""]",1085,Little Jimmy Osmond,['Little Jimmy Osmond'],[None],,,,[None],,
2547,2547,Koekoeroekoekoe Paloma,['Koekoeroekoekoe Paloma'],1180,Vader Abraham Show Orkest,['Vader Abraham Show Orkest'],[None],,,,[None],,
2548,2548,Morning D.J. Of W.O.L.D,['Morning D.J. Of W.O.L.D'],1220,Harry Chapin,['Harry Chapin'],[None],,,,[None],,
2554,2554,Run To The Sunshine,['Run To The Sunshine'],1221,Leo Unger,['Leo Unger'],[None],,,,[None],,
2574,2574,One And One Is Two,['One And One Is Two'],1141,Jackpot,['Jackpot'],[None],,,,[None],,
2582,2582,España Mañana,['España Mañana'],735,Ciska Peters,['Ciska Peters'],[None],,,,[None],,
2589,2589,OK Chicago,['OK Chicago'],1235,Resonance,['Resonance'],[None],,,,[None],,
2592,2592,Am Abend Kommen Die Träume,['Am Abend Kommen Die Träume'],4,Imca Marina,['Imca Marina'],[None],,,,[None],,
2593,2593,Mamma Weet Wat Goed Is,['Mamma Weet Wat Goed Is'],50,Ronnie Tober,['Ronnie Tober'],[None],,,,[None],,
2594,2594,I Love You,['I Love You'],1237,Larry Cotton,['Larry Cotton'],[None],,,,[None],,
2602,2602,Pappa Was A Poor Man,['Pappa Was A Poor Man'],1157,Jack Jersey,['Jack Jersey'],[None],,,,[None],,
2603,2603,If You Go Away,['If You Go Away'],1208,Terry Jacks,['Terry Jacks'],[None],,,,[None],,
